dex_no,name_en,generation,forms,category,height_m,weight_kg,hatch_time,name_fr,name_es,name_de,name_it,has_gender,female_percent,male_percent,is_breedable,catch_rate,leveling_rate,pokedex_colour,base_friendship,base_hp,base_atk,base_def,base_spatk,base_spdef,base_speed,base_experience_yield,egg_group_0,egg_group_1,type_0,type_1,ev_yield_hp,ev_yield_attack,ev_yield_defense,ev_yield_special_attack,ev_yield_special_defense,ev_yield_speed,description_violet,ability_0,ability_1,hidden_ability,is_legendary,is_mythical,is_part_of_evolution,stage,evolution_level,bulbapedia_link
510,Liepard,5,1,Cruel Pokemon,1.1,37.5,20,Leopardus,Liepard,Kleoparda,Liepard,TRUE,50,50,TRUE,90,Medium Fast,Purple,70,64,88,50,88,50,106,156,Field,,Dark,,0,0,0,0,0,2,,Limber,Unburden,Prankster,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Liepard_(Pok%C3%A9mon)
511,Pansage,5,1,Grass Monkey Pokemon,0.6,10.5,20,Feuillajou,Pansage,Vegimak,Pansage,TRUE,12.5,87.5,TRUE,190,Medium Fast,Green,70,50,53,48,53,48,64,63,Field,,Grass,,0,0,0,0,0,1,,Gluttony,,Overgrow,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Pansage_(Pok%C3%A9mon)
512,Simisage,5,1,Thorn Monkey Pokemon,1.1,30.5,20,Feuilloutan,Simisage,Vegichita,Simisage,TRUE,12.5,87.5,TRUE,75,Medium Fast,Green,70,75,98,63,98,63,101,174,Field,,Grass,,0,0,0,0,0,2,,Gluttony,,Overgrow,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Simisage_(Pok%C3%A9mon)
513,Pansear,5,1,High Temp Pokemon,0.6,11,20,Flamajou,Pansear,Grillmak,Pansear,TRUE,12.5,87.5,TRUE,190,Medium Fast,Red,70,50,53,48,53,48,64,63,Field,,Fire,,0,0,0,0,0,1,,Gluttony,,Blaze,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Pansear_(Pok%C3%A9mon)
514,Simisear,5,1,Ember Pokemon,1,28,20,Flamoutan,Simisear,Grillchita,Simisear,TRUE,12.5,87.5,TRUE,75,Medium Fast,Red,70,75,98,63,98,63,101,174,Field,,Fire,,0,0,0,0,0,2,,Gluttony,,Blaze,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Simisear_(Pok%C3%A9mon)
515,Panpour,5,1,Spray Pokemon,0.6,13.5,20,Flotajou,Panpour,Sodamak,Panpour,TRUE,12.5,87.5,TRUE,190,Medium Fast,Blue,70,50,53,48,53,48,64,63,Field,,Water,,0,0,0,0,0,1,,Gluttony,,Torrent,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Panpour_(Pok%C3%A9mon)
516,Simipour,5,1,Geyser Pokemon,1,29,20,Flotoutan,Simipour,Sodachita,Simipour,TRUE,12.5,87.5,TRUE,75,Medium Fast,Blue,70,75,98,63,98,63,101,174,Field,,Water,,0,0,0,0,0,2,,Gluttony,,Torrent,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Simipour_(Pok%C3%A9mon)
517,Munna,5,1,Dream Eater Pokemon,0.6,23.3,10,Munna,Munna,Somniam,Munna,TRUE,50,50,TRUE,190,Fast,Pink,70,76,25,45,67,55,24,58,Field,,Psychic,,1,0,0,0,0,0,,Forewarn,Synchronize,Telepathy,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Munna_(Pok%C3%A9mon)
518,Musharna,5,1,Drowsing Pokemon,1.1,60.5,10,Mushana,Musharna,Somnivora,Musharna,TRUE,50,50,TRUE,75,Fast,Pink,70,116,55,85,107,95,29,170,Field,,Psychic,,2,0,0,0,0,0,,Forewarn,Synchronize,Telepathy,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Musharna_(Pok%C3%A9mon)
519,Pidove,5,1,Tiny Pigeon Pokemon,0.3,2.1,15,Poichigeon,Pidove,Dusselgurr,Pidove,TRUE,50,50,TRUE,255,Medium Slow,Gray,70,50,55,50,36,30,43,53,Flying,,Normal,Flying,0,1,0,0,0,0,,Big Pecks,Super Luck,Rivalry,FALSE,FALSE,TRUE,basic,21,https://bulbapedia.bulbagarden.net/wiki/Pidove_(Pok%C3%A9mon)
520,Tranquill,5,1,Wild Pigeon Pokemon,0.6,15,15,Colombeau,Tranquill,Navitaub,Tranquill,TRUE,50,50,TRUE,120,Medium Slow,Gray,70,62,77,62,50,42,65,125,Flying,,Normal,Flying,0,2,0,0,0,0,,Big Pecks,Super Luck,Rivalry,FALSE,FALSE,TRUE,stage 1,32,https://bulbapedia.bulbagarden.net/wiki/Tranquill_(Pok%C3%A9mon)
521,Unfezant,5,1,Proud Pokemon,1.2,29,15,Deflaisan,Unfezant,Fasasnob,Unfezant,TRUE,50,50,TRUE,45,Medium Slow,Gray,70,80,105,80,65,55,93,220,Flying,,Normal,Flying,0,3,0,0,0,0,,Big Pecks,Super Luck,Rivalry,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Unfezant_(Pok%C3%A9mon)
522,Blitzle,5,1,Electrified Pokemon,0.8,29.8,20,Zebibron,Blitzle,Elezeba,Blitzle,TRUE,50,50,TRUE,190,Medium Fast,Black,70,45,60,32,50,32,76,59,Field,,Electric,,0,0,0,0,0,1,This Pokemon prefers places with lots of lightning strikes. It catches lightning with its mane and stores the electricity within its body.,Lightning Rod,Motor Drive,Sap Sipper,FALSE,FALSE,TRUE,basic,27,https://bulbapedia.bulbagarden.net/wiki/Blitzle_(Pok%C3%A9mon)
523,Zebstrika,5,1,Thunderbolt Pokemon,1.6,79.5,20,Zeblitz,Zebstrika,Zebritz,Zebstrika,TRUE,50,50,TRUE,75,Medium Fast,Black,70,75,100,63,80,63,116,174,Field,,Electric,,0,0,0,0,0,2,"Once the herd hears thunder, it chases after the storm clouds so that the Blitzle in the group can use the lightning to charge up.",Lightning Rod,Motor Drive,Sap Sipper,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Zebstrika_(Pok%C3%A9mon)
524,Roggenrola,5,1,Mantle Pokemon,0.4,18,15,Nodulithe,Roggenrola,Kiesling,Roggenrola,TRUE,50,50,TRUE,255,Medium Slow,Blue,70,55,75,85,25,25,15,56,Mineral,,Rock,,0,0,1,0,0,0,,Sturdy,Weak Armor,Sand Force,FALSE,FALSE,TRUE,basic,25,https://bulbapedia.bulbagarden.net/wiki/Roggenrola_(Pok%C3%A9mon)
525,Boldore,5,1,Ore Pokemon,0.9,102,15,Geolithe,Boldore,Sedimantur,Boldore,TRUE,50,50,TRUE,120,Medium Slow,Blue,70,70,105,105,50,40,20,137,Mineral,,Rock,,0,1,1,0,0,0,,Sturdy,Weak Armor,Sand Force,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Boldore_(Pok%C3%A9mon)
526,Gigalith,5,1,Compressed Pokemon,1.7,260,15,Gigalithe,Gigalith,Brockoloss,Gigalith,TRUE,50,50,TRUE,45,Medium Slow,Blue,70,85,135,130,60,70,25,232,Mineral,,Rock,,0,3,0,0,0,0,,Sturdy,Sand Stream,Sand Force,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Gigalith_(Pok%C3%A9mon)
527,Woobat,5,1,Bat Pokemon,0.4,2.1,15,Chovsourir,Woobat,Fleknoil,Woobat,TRUE,50,50,TRUE,190,Medium Fast,Blue,70,55,45,43,55,43,72,65,Field,Flying,Psychic,Flying,0,0,0,0,0,1,,Unaware,Klutz,Simple,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Woobat_(Pok%C3%A9mon)
528,Swoobat,5,1,Courting Pokemon,0.9,10.5,15,Rhinolove,Swoobat,Fletiamo,Swoobat,TRUE,50,50,TRUE,45,Medium Fast,Blue,70,67,57,55,77,55,114,149,Field,Flying,Psychic,Flying,0,0,0,0,0,2,,Unaware,Klutz,Simple,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Swoobat_(Pok%C3%A9mon)
529,Drilbur,5,1,Mole Pokemon,0.3,8.5,20,Rototaupe,Drilbur,Rotomurf,Drilbur,TRUE,50,50,TRUE,120,Medium Fast,Gray,70,60,85,40,30,45,68,66,Field,,Ground,,0,1,0,0,0,0,It makes its way swiftly through the soil by putting both claws together and rotating at high speed.,Sand Rush,Sand Force,Mold Breaker,FALSE,FALSE,TRUE,basic,31,https://bulbapedia.bulbagarden.net/wiki/Drilbur_(Pok%C3%A9mon)
530,Excadrill,5,1,Subterrene Pokemon,0.7,40.4,20,Minotaupe,Excadrill,Stalobor,Excadrill,TRUE,50,50,TRUE,60,Medium Fast,Gray,70,110,135,60,50,65,88,178,Field,,Ground,Steel,0,2,0,0,0,0,"Its drill, which has evolved into steel, is strong enough to bore through iron plates. This Pokemon is a great help in tunnel construction.",Sand Rush,Sand Force,Mold Breaker,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Excadrill_(Pok%C3%A9mon)
531,Audino,5,1,Hearing Pokemon,1.1,31,20,Nanmeouïe,Audino,Ohrdoch,Audino,TRUE,50,50,TRUE,255,Fast,Pink,70,103,60,86,60,86,50,390,Fairy,,Normal,,2,0,0,0,0,0,,Healer,Regenerator,Klutz,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Audino_(Pok%C3%A9mon)
532,Timburr,5,1,Muscular Pokemon,0.6,12.5,20,Charpenti,Timburr,Praktibalk,Timburr,TRUE,25,75,TRUE,180,Medium Slow,Gray,70,75,80,55,25,35,35,61,Human-Like,,Fighting,,0,1,0,0,0,0,It fights by swinging a piece of lumber around. It is close to evolving when it can handle heavy lumber without difficulty.,Guts,Sheer Force,Iron Fist,FALSE,FALSE,TRUE,basic,25,https://bulbapedia.bulbagarden.net/wiki/Timburr_(Pok%C3%A9mon)
533,Gurdurr,5,1,Muscular Pokemon,1.2,40,20,Ouvrifier,Gurdurr,Strepoli,Gurdurr,TRUE,25,75,TRUE,90,Medium Slow,Gray,70,85,105,85,40,50,40,142,Human-Like,,Fighting,,0,2,0,0,0,0,This Pokemon is so muscular and strongly built that even a group of wrestlers could not make it budge an inch.,Guts,Sheer Force,Iron Fist,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Gurdurr_(Pok%C3%A9mon)
534,Conkeldurr,5,1,Muscular Pokemon,1.4,87,20,Betochef,Conkeldurr,Meistagrif,Conkeldurr,TRUE,25,75,TRUE,45,Medium Slow,Brown,70,105,140,95,55,65,45,227,Human-Like,,Fighting,,0,3,0,0,0,0,"Rather than rely on their strength, they master moves that make good use of centrifugal force to swing around concrete.",Guts,Sheer Force,Iron Fist,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Conkeldurr_(Pok%C3%A9mon)
535,Tympole,5,1,Tadpole Pokemon,0.5,4.5,20,Tritonde,Tympole,Schallquap,Tympole,TRUE,50,50,TRUE,255,Medium Slow,Blue,70,50,50,40,50,40,64,59,Water 1,,Water,,0,0,0,0,0,1,,Swift Swim,Hydration,Water Absorb,FALSE,FALSE,TRUE,basic,25,https://bulbapedia.bulbagarden.net/wiki/Tympole_(Pok%C3%A9mon)
536,Palpitoad,5,1,Vibration Pokemon,0.8,17,20,Batracne,Palpitoad,Mebrana,Palpitoad,TRUE,50,50,TRUE,120,Medium Slow,Blue,70,75,65,55,65,55,69,134,Water 1,,Water,Ground,2,0,0,0,0,0,,Swift Swim,Hydration,Water Absorb,FALSE,FALSE,TRUE,stage 1,36,https://bulbapedia.bulbagarden.net/wiki/Palpitoad_(Pok%C3%A9mon)
537,Seismitoad,5,1,Vibration Pokemon,1.5,62,20,Crapustule,Seismitoad,Branawarz,Seismitoad,TRUE,50,50,TRUE,45,Medium Slow,Blue,70,105,85,75,85,75,74,229,Water 1,,Water,Ground,3,0,0,0,0,0,,Swift Swim,Poison Touch,Water Absorb,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Seismitoad_(Pok%C3%A9mon)
538,Throh,5,1,Judo Pokemon,1.3,55.5,20,Judokrak,Throh,Jiutesto,Throh,TRUE,0,100,TRUE,45,Medium Fast,Red,70,120,100,85,30,85,45,163,Human-Like,,Fighting,,2,0,0,0,0,0,,Guts,Inner Focus,Mold Breaker,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Throh_(Pok%C3%A9mon)
539,Sawk,5,1,Karate Pokemon,1.4,51,20,Karaclee,Sawk,Karadonis,Sawk,TRUE,0,100,TRUE,45,Medium Fast,Blue,70,75,125,75,30,75,85,163,Human-Like,,Fighting,,0,2,0,0,0,0,,Sturdy,Inner Focus,Mold Breaker,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Sawk_(Pok%C3%A9mon)
540,Sewaddle,5,1,Sewing Pokemon,0.3,2.5,15,Larveyette,Sewaddle,Strawickl,Sewaddle,TRUE,50,50,TRUE,255,Medium Slow,Yellow,70,45,53,70,40,60,42,62,Bug,,Bug,Grass,0,0,1,0,0,0,"The bumps on their heads are sensory organs. When Sewaddle meet, they greet each other by rubbing these bumps together.",Swarm,Chlorophyll,Overcoat,FALSE,FALSE,TRUE,basic,20,https://bulbapedia.bulbagarden.net/wiki/Sewaddle_(Pok%C3%A9mon)
541,Swadloon,5,1,Leaf-Wrapped Pokemon,0.5,7.3,15,Couverdure,Swadloon,Folikon,Swadloon,TRUE,50,50,TRUE,120,Medium Slow,Green,70,55,63,90,50,80,42,133,Bug,,Bug,Grass,0,0,2,0,0,0,Swadloon wraps itself in leaves for protection. It uses the two leaves atop its head to detect air movements and feel out its surroundings.,Leaf Guard,Chlorophyll,Overcoat,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Swadloon_(Pok%C3%A9mon)
542,Leavanny,5,1,Nurturing Pokemon,1.2,20.5,15,Manternel,Leavanny,Matrifol,Leavanny,TRUE,50,50,TRUE,45,Medium Slow,Yellow,70,75,103,80,70,70,92,225,Bug,,Bug,Grass,0,3,0,0,0,0,"It fashions clothing from woven leaves. Though gentle in disposition, it will show no mercy to foes who target young Pokemon.",Swarm,Chlorophyll,Overcoat,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Leavanny_(Pok%C3%A9mon)
543,Venipede,5,1,Centipede Pokemon,0.4,5.3,15,Venipatte,Venipede,Toxiped,Venipede,TRUE,50,50,TRUE,255,Medium Slow,Red,70,30,45,59,30,39,57,52,Bug,,Bug,Poison,0,0,1,0,0,0,,Poison Point,Swarm,Speed Boost,FALSE,FALSE,TRUE,basic,22,https://bulbapedia.bulbagarden.net/wiki/Venipede_(Pok%C3%A9mon)
544,Whirlipede,5,1,Curlipede Pokemon,1.2,58.5,15,Scobolide,Whirlipede,Rollum,Whirlipede,TRUE,50,50,TRUE,120,Medium Slow,Gray,70,40,55,99,40,79,47,126,Bug,,Bug,Poison,0,0,2,0,0,0,,Poison Point,Swarm,Speed Boost,FALSE,FALSE,TRUE,stage 1,30,https://bulbapedia.bulbagarden.net/wiki/Whirlipede_(Pok%C3%A9mon)
545,Scolipede,5,1,Megapede Pokemon,2.5,200.5,20,Brutapode,Scolipede,Cerapendra,Scolipede,TRUE,50,50,TRUE,45,Medium Slow,Red,70,60,90,89,55,69,112,218,Bug,,Bug,Poison,0,0,0,0,0,3,,Poison Point,Swarm,Speed Boost,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Scolipede_(Pok%C3%A9mon)
546,Cottonee,5,1,Cotton Puff Pokemon,0.3,0.6,20,Doudouvet,Cottonee,Waumboll,Cottonee,TRUE,50,50,TRUE,190,Medium Fast,Green,70,40,27,60,37,50,66,56,Grass,Fairy,Grass,Fairy,0,0,0,0,0,1,"When attacked, it escapes by shooting cotton from its body. The cotton serves as a decoy to distract the attacker.",Prankster,Infiltrator,Chlorophyll,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Cottonee_(Pok%C3%A9mon)
547,Whimsicott,5,1,Windveiled Pokemon,0.7,6.6,20,Farfaduvet,Whimsicott,Elfun,Whimsicott,TRUE,50,50,TRUE,75,Medium Fast,Green,70,60,67,85,77,75,116,168,Grass,Fairy,Grass,Fairy,0,0,0,0,0,2,"It rides on the wind and slips into people's homes. After it has turned a room into a cotton- filled mess, it giggles to itself and takes off.",Prankster,Infiltrator,Chlorophyll,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Whimsicott_(Pok%C3%A9mon)
548,Petilil,5,1,Bulb Pokemon,0.5,6.6,20,Chlorobule,Petilil,Lilminip,Petilil,TRUE,100,0,TRUE,190,Medium Fast,Green,70,45,35,50,70,50,30,56,Grass,,Grass,,0,0,0,1,0,0,"If the leaves on its head are pruned with regularity, this Pokemon can be grown into a fine plump shape.",Chlorophyll,Own Tempo,Leaf Guard,FALSE,FALSE,TRUE,basic,,https://bulbapedia.bulbagarden.net/wiki/Petilil_(Pok%C3%A9mon)
549,Lilligant,5,2,Flowering Pokemon,1.1,16.3,20,Fragilady,Lilligant,Dressella,Lilligant,TRUE,100,0,TRUE,75,Medium Fast,Green,70,70,60,75,110,75,90,168,Grass,,Grass,,0,0,0,2,0,0,"No matter how much time and money is spent raising it, its flowers are the most beautiful when they bloom in the wild.",Chlorophyll,Own Tempo,Leaf Guard,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Lilligant_(Pok%C3%A9mon)
550,Basculin (Red-Striped Form),5,3,Hostile Pokemon,1,18,40,Bargantua,Basculin,Barschuft (Rotlinige Form),Basculin,TRUE,50,50,TRUE,190,Medium Fast,Green,70,70,92,65,80,55,98,161,Water 2,,Water,,0,0,0,0,0,2,"It's so vicious that it's called the Thug of the River. Yet Basculin is still targeted by predators, such asDondozoandBombirdier.",Reckless,Adaptability,Mold Breaker,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Basculin_(Pok%C3%A9mon)
551,Sandile,5,1,Desert Croc Pokemon,0.7,15.2,20,Mascaïman,Sandile,Ganovil,Sandile,TRUE,50,50,TRUE,180,Medium Slow,Brown,70,50,72,35,35,35,65,58,Field,,Ground,Dark,0,1,0,0,0,0,They live hidden under hot desert sands in order to keep their body temperature from dropping.,Intimidate,Moxie,Anger Point,FALSE,FALSE,TRUE,basic,29,https://bulbapedia.bulbagarden.net/wiki/Sandile_(Pok%C3%A9mon)
552,Krokorok,5,1,Desert Croc Pokemon,1,33.4,20,Escroco,Krokorok,Rokkaiman,Krokorok,TRUE,50,50,TRUE,90,Medium Slow,Brown,70,60,82,45,45,45,74,123,Field,,Ground,Dark,0,2,0,0,0,0,"Thanks to the special membrane covering its eyes, it can see its surroundings clearly, even in the middle of the night.",Intimidate,Moxie,Anger Point,FALSE,FALSE,TRUE,stage 1,40,https://bulbapedia.bulbagarden.net/wiki/Krokorok_(Pok%C3%A9mon)
553,Krookodile,5,1,Intimidation Pokemon,1.5,96.3,20,Crocorible,Krookodile,Rabigator,Krookodile,TRUE,50,50,TRUE,45,Medium Slow,Red,70,95,117,70,65,70,92,234,Field,,Ground,Dark,0,3,0,0,0,0,"Its unique faculty of sight can detect small prey more than30 milesaway, even in the midst of a sandstorm.",Intimidate,Moxie,Anger Point,FALSE,FALSE,TRUE,stage 2,,https://bulbapedia.bulbagarden.net/wiki/Krookodile_(Pok%C3%A9mon)
554,Darumaka,5,2,Zen Charm Pokemon,0.6,37.5,20,Darumarond,Darumaka,Flampion,Darumaka,TRUE,50,50,TRUE,120,Medium Slow,Red,70,70,90,45,15,45,50,63,Field,,Fire,,0,1,0,0,0,0,,Hustle,,Inner Focus,FALSE,FALSE,TRUE,basic,35,https://bulbapedia.bulbagarden.net/wiki/Darumaka_(Pok%C3%A9mon)
555,Darmanitan (Standard Mode),5,4,Blazing Pokemon,1.3,92.9,20,Darumacho,Darmanitan,Flampivian,Darmanitan,TRUE,50,50,TRUE,60,Medium Slow,Red,70,105,140,55,30,55,95,168,Field,,Fire,,0,2,0,0,0,0,,Sheer Force,,Zen Mode,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Darmanitan_(Pok%C3%A9mon)
556,Maractus,5,1,Cactus Pokemon,1,28,20,Maracachi,Maractus,Maracamba,Maractus,TRUE,50,50,TRUE,255,Medium Fast,Green,70,75,86,67,106,67,60,161,Grass,,Grass,,0,0,0,2,0,0,,Water Absorb,Chlorophyll,Storm Drain,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Maractus_(Pok%C3%A9mon)
557,Dwebble,5,1,Rock Inn Pokemon,0.3,14.5,20,Crabicoque,Dwebble,Lithomith,Dwebble,TRUE,50,50,TRUE,190,Medium Fast,Red,70,50,65,85,35,35,55,65,Bug,Mineral,Bug,Rock,0,0,1,0,0,0,,Sturdy,Shell Armor,Weak Armor,FALSE,FALSE,TRUE,basic,34,https://bulbapedia.bulbagarden.net/wiki/Dwebble_(Pok%C3%A9mon)
558,Crustle,5,1,Stone Home Pokemon,1.4,200,20,Crabaraque,Crustle,Castellith,Crustle,TRUE,50,50,TRUE,75,Medium Fast,Red,70,70,95,125,65,75,45,170,Bug,Mineral,Bug,Rock,0,0,2,0,0,0,,Sturdy,Shell Armor,Weak Armor,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Crustle_(Pok%C3%A9mon)
559,Scraggy,5,1,Shedding Pokemon,0.6,11.8,15,Baggiguane,Scraggy,Zurrokex,Scraggy,TRUE,50,50,TRUE,180,Medium Fast,Yellow,35,50,75,70,35,70,48,70,Field,Dragon,Dark,Fighting,0,1,0,0,0,0,It will abruptly headbutt anyone that makes eye contact with it. Its skull is extremely hard.,Shed Skin,Moxie,Intimidate,FALSE,FALSE,TRUE,basic,39,https://bulbapedia.bulbagarden.net/wiki/Scraggy_(Pok%C3%A9mon)
560,Scrafty,5,1,Hoodlum Pokemon,1.1,30,15,Baggaïd,Scrafty,Irokex,Scrafty,TRUE,50,50,TRUE,90,Medium Fast,Red,70,65,90,115,45,115,58,171,Field,Dragon,Dark,Fighting,0,0,1,0,1,0,"This Pokemon may be rude, but it takes very good care of its family, its friends, and its turf.",Shed Skin,Moxie,Intimidate,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Scrafty_(Pok%C3%A9mon)
561,Sigilyph,5,1,Avianoid Pokemon,1.4,14,20,Cryptero,Sigilyph,Symvolara,Sigilyph,TRUE,50,50,TRUE,45,Medium Fast,Black,70,72,58,80,103,80,97,172,Flying,,Psychic,Flying,0,0,0,2,0,0,,Wonder Skin,Magic Guard,Tinted Lens,FALSE,FALSE,FALSE,basic,,https://bulbapedia.bulbagarden.net/wiki/Sigilyph_(Pok%C3%A9mon)
562,Yamask,5,2,Spirit Pokemon,0.5,1.5,25,Tutafeh,Yamask,Makabaja,Yamask,TRUE,50,50,TRUE,190,Medium Fast,Black,70,38,30,85,55,65,30,61,Mineral,Amorphous,Ghost,,0,0,1,0,0,0,,Mummy,,,FALSE,FALSE,TRUE,basic,34,https://bulbapedia.bulbagarden.net/wiki/Yamask_(Pok%C3%A9mon)
563,Cofagrigus,5,1,Coffin Pokemon,1.7,76.5,25,Tutankafer,Cofagrigus,Echnatoll,Cofagrigus,TRUE,50,50,TRUE,90,Medium Fast,Yellow,70,58,50,145,95,105,30,169,Mineral,Amorphous,Ghost,,0,0,2,0,0,0,,Mummy,,,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Cofagrigus_(Pok%C3%A9mon)
564,Tirtouga,5,1,Prototurtle Pokemon,0.7,16.5,30,Carapagos,Tirtouga,Galapaflos,Tirtouga,TRUE,12.5,87.5,TRUE,45,Medium Fast,Blue,70,54,78,103,53,45,22,71,Water 1,Water 3,Water,Rock,0,0,1,0,0,0,,Solid Rock,Sturdy,Swift Swim,FALSE,FALSE,TRUE,basic,37,https://bulbapedia.bulbagarden.net/wiki/Tirtouga_(Pok%C3%A9mon)
565,Carracosta,5,1,Prototurtle Pokemon,1.2,81,30,Megapagos,Carracosta,Karippas,Carracosta,TRUE,12.5,87.5,TRUE,45,Medium Fast,Blue,70,74,108,133,83,65,32,173,Water 1,Water 3,Water,Rock,0,0,2,0,0,0,,Solid Rock,Sturdy,Swift Swim,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Carracosta_(Pok%C3%A9mon)
566,Archen,5,1,First Bird Pokemon,0.5,9.5,30,Arkeapti,Archen,Flapteryx,Archen,TRUE,12.5,87.5,TRUE,45,Medium Fast,Yellow,70,55,112,45,74,45,70,71,Flying,Water 3,Rock,Flying,0,1,0,0,0,0,,Defeatist,,,FALSE,FALSE,TRUE,basic,37,https://bulbapedia.bulbagarden.net/wiki/Archen_(Pok%C3%A9mon)
567,Archeops,5,1,First Bird Pokemon,1.4,32,30,Aeropteryx,Archeops,Aeropteryx,Archeops,TRUE,12.5,87.5,TRUE,45,Medium Fast,Yellow,70,75,140,65,112,65,110,177,Flying,Water 3,Rock,Flying,0,2,0,0,0,0,,Defeatist,,,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Archeops_(Pok%C3%A9mon)
568,Trubbish,5,1,Trash Bag Pokemon,0.6,31,20,Miamiasme,Trubbish,Unratütox,Trubbish,TRUE,50,50,TRUE,190,Medium Fast,Green,70,50,50,62,40,62,65,66,Mineral,,Poison,,0,0,0,0,0,1,,Stench,Sticky Hold,Aftermath,FALSE,FALSE,TRUE,basic,36,https://bulbapedia.bulbagarden.net/wiki/Trubbish_(Pok%C3%A9mon)
569,Garbodor,5,1,Trash Heap Pokemon,1.9,107.3,20,Miasmax,Garbodor,Deponitox,Garbodor,TRUE,50,50,TRUE,60,Medium Fast,Green,70,80,95,82,60,82,75,166,Mineral,,Poison,,0,2,0,0,0,0,,Stench,Weak Armor,Aftermath,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Garbodor_(Pok%C3%A9mon)
570,Zorua,5,2,Tricky Fox Pokemon,0.7,12.5,25,Zorua,Zorua,Zorua,Zorua,TRUE,12.5,87.5,TRUE,75,Medium Slow,Gray,70,40,65,40,80,40,65,66,Field,,Dark,,0,0,0,1,0,0,"To protect themselves from danger, they hide their true identities by transforming into people and Pokemon.",Illusion,,,FALSE,FALSE,TRUE,basic,30,https://bulbapedia.bulbagarden.net/wiki/Zorua_(Pok%C3%A9mon)
571,Zoroark,5,2,Illusion Fox Pokemon,1.6,81.1,20,Zoroark,Zoroark,Zoroark,Zoroark,TRUE,12.5,87.5,TRUE,45,Medium Slow,Gray,70,60,105,60,120,60,105,179,Field,,Dark,,0,0,0,2,0,0,Each has the ability to fool a large group of people simultaneously. They protect their lair with illusory scenery.,Illusion,,,FALSE,FALSE,TRUE,stage 1,,https://bulbapedia.bulbagarden.net/wiki/Zoroark_(Pok%C3%A9mon)
