,name_en,syllables,syllable_count,forms,category,height_m,weight_kg,has_gender,female_percent,is_breedable,catch_rate,leveling_rate,base_hp,base_atk,base_def,base_spatk,base_spdef,base_speed,base_stat_total,egg_group_0,egg_group_1,type_0,type_1,ability_0,ability_1,hidden_ability,is_legendary,is_mythical,is_part_of_evolution,stage,evolution_level
725,Comfey,"['Com', 'fey']",2,1,Posy Picker Pokemon,0.1,0.3,True,75.0,True,60,Fast,51,52,90,82,110,100,485,Grass,,Fairy,,Flower Veil,Triage,Natural Cure,False,False,False,1,
726,Oranguru,"['Oran', 'gu', 'ru']",3,1,Sage Pokemon,1.5,76.0,True,50.0,True,45,Slow,90,60,80,90,110,60,490,Field,,Normal,Psychic,Inner Focus,Telepathy,Symbiosis,False,False,False,1,
727,Passimian,"['Pas', 'si', 'mian']",3,1,Teamwork Pokemon,2.0,82.8,True,50.0,True,45,Slow,100,120,90,40,60,80,490,Field,,Fighting,,Receiver,,Defiant,False,False,False,1,
728,Wimpod,"['Wim', 'pod']",2,1,Turn Tail Pokemon,0.5,12.0,True,50.0,True,90,Medium Fast,25,35,40,20,30,80,230,Bug,Water 3,Bug,Water,Wimp Out,,,False,False,True,1,30.0
729,Golisopod,"['Go', 'li', 'so', 'pod']",4,1,Hard Scale Pokemon,2.0,108.0,True,50.0,True,45,Medium Fast,75,125,140,60,90,40,530,Bug,Water 3,Bug,Water,Emergency Exit,,,False,False,True,2,
730,Sandygast,"['San', 'dy', 'gast']",3,1,Sand Heap Pokemon,0.5,70.0,True,50.0,True,140,Medium Fast,55,55,80,70,45,15,320,Amorphous,,Ghost,Ground,Water Compaction,,Sand Veil,False,False,True,1,42.0
731,Palossand,"['Pa', 'los', 'sand']",3,1,Sand Castle Pokemon,1.3,250.0,True,50.0,True,60,Medium Fast,85,75,110,100,75,35,480,Amorphous,,Ghost,Ground,Water Compaction,,Sand Veil,False,False,True,2,
732,Pyukumuku,"['Pyu', 'ku', 'mu', 'ku']",4,1,Sea Cucumber Pokemon,0.3,1.2,True,50.0,True,60,Fast,55,60,130,30,130,5,410,Water 1,,Water,,Innards Out,,Unaware,False,False,False,1,
733,Komala,"['Ko', 'ma', 'la']",3,1,Drowsing Pokemon,0.4,19.9,True,50.0,True,45,Slow,65,115,65,75,95,65,480,Field,,Normal,,Comatose,,,False,False,False,1,
734,Turtonator,"['Tur', 'to', 'na', 'tor']",4,1,Blast Turtle Pokemon,2.0,212.0,True,50.0,True,70,Medium Fast,60,78,135,91,85,36,485,Monster,Dragon,Fire,Dragon,Shell Armor,,,False,False,False,1,
735,Togedemaru,"['To', 'ge', 'de', 'ma', 'ru']",5,1,Roly-Poly Pokemon,0.3,3.3,True,50.0,True,180,Medium Fast,65,98,63,40,73,96,435,Field,Fairy,Electric,Steel,Iron Barbs,Lightning Rod,Sturdy,False,False,False,1,
736,Bruxish,"['Bru', 'xish']",2,1,Gnash Teeth Pokemon,0.9,19.0,True,50.0,True,80,Medium Fast,68,105,70,70,70,92,475,Water 2,,Water,Psychic,Dazzling,Strong Jaw,Wonder Skin,False,False,False,1,
737,Drampa,"['Dram', 'pa']",2,1,Placid Pokemon,3.0,185.0,True,50.0,True,70,Medium Fast,78,60,85,135,91,36,485,Monster,Dragon,Normal,Dragon,Berserk,Sap Sipper,Cloud Nine,False,False,False,1,
738,Dhelmise,"['Dhel', 'mi', 'se']",3,1,Sea Creeper Pokemon,3.9,210.0,False,0.0,True,25,Medium Fast,70,131,100,86,90,40,517,Mineral,,Ghost,Grass,Steelworker,,,False,False,False,1,
739,Jangmo-o,"['Jan', 'gmo', 'o']",3,1,Scaly Pokemon,0.6,29.7,True,50.0,True,45,Slow,45,55,65,45,45,45,300,Dragon,,Dragon,,Bulletproof,Soundproof,Overcoat,False,False,True,1,35.0
740,Hakamo-o,"['Ha', 'ka', 'mo', 'o']",4,1,Scaly Pokemon,1.2,47.0,True,50.0,True,45,Slow,55,75,90,65,70,65,420,Dragon,,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,False,False,True,2,45.0
741,Kommo-o,"['Kom', 'mo', 'o']",3,1,Scaly Pokemon,1.6,78.2,True,50.0,True,45,Slow,75,110,125,100,105,85,600,Dragon,,Dragon,Fighting,Bulletproof,Soundproof,Overcoat,False,False,True,3,
742,Tapu Koko,"['Ta', 'pu', 'Ko', 'ko']",4,1,Land Spirit Pokemon,1.8,20.5,False,0.0,False,3,Slow,70,115,85,95,75,130,570,No Eggs Discovered,,Electric,Fairy,Electric Surge,,Telepathy,True,False,False,1,
743,Tapu Lele,"['Ta', 'pu', 'Le', 'le']",4,1,Land Spirit Pokemon,1.2,18.6,False,0.0,False,3,Slow,70,85,75,130,115,95,570,No Eggs Discovered,,Psychic,Fairy,Psychic Surge,,Telepathy,True,False,False,1,
744,Tapu Bulu,"['Ta', 'pu', 'Bu', 'lu']",4,1,Land Spirit Pokemon,1.9,45.5,False,0.0,False,3,Slow,70,130,115,85,95,75,570,No Eggs Discovered,,Grass,Fairy,Grassy Surge,,Telepathy,True,False,False,1,
745,Tapu Fini,"['Ta', 'pu', 'Fi', 'ni']",4,1,Land Spirit Pokemon,1.3,21.2,False,0.0,False,3,Slow,70,75,115,95,130,85,570,No Eggs Discovered,,Water,Fairy,Misty Surge,,Telepathy,True,False,False,1,
746,Cosmog,"['Co', 'smog']",2,1,Nebula Pokemon,0.2,0.1,False,0.0,False,3,Slow,43,29,31,29,31,37,200,No Eggs Discovered,,Psychic,,Unaware,,,True,False,True,1,43.0
747,Cosmoem,"['Co', 'smoem']",2,1,Protostar Pokemon,0.1,999.9,False,0.0,False,3,Slow,43,29,131,29,131,37,400,No Eggs Discovered,,Psychic,,Sturdy,,,True,False,True,2,53.0
748,Solgaleo,"['Sol', 'ga', 'leo']",3,1,Sunne Pokemon,3.4,230.0,False,0.0,False,3,Slow,137,137,107,113,89,97,680,No Eggs Discovered,,Psychic,Steel,Full Metal Body,,,True,False,True,3,
749,Lunala,"['Lu', 'na', 'la']",3,1,Moone Pokemon,4.0,120.0,False,0.0,False,3,Slow,137,113,89,137,107,97,680,No Eggs Discovered,,Psychic,Ghost,Shadow Shield,,,True,False,True,3,
750,Nihilego,"['Ni', 'hi', 'le', 'go']",4,1,Parasite Pokemon,1.2,55.5,False,0.0,False,45,Slow,109,53,47,127,131,103,570,No Eggs Discovered,,Rock,Poison,Beast Boost,,,False,False,False,1,
751,Buzzwole,"['Buz', 'zwo', 'le']",3,1,Swollen Pokemon,2.4,333.6,False,0.0,False,45,Slow,107,139,139,53,53,79,570,No Eggs Discovered,,Bug,Fighting,Beast Boost,,,False,False,False,1,
752,Pheromosa,"['Phe', 'ro', 'mo', 'sa']",4,1,Lissome Pokemon,1.8,25.0,False,0.0,False,45,Slow,71,137,37,137,37,151,570,No Eggs Discovered,,Bug,Fighting,Beast Boost,,,False,False,False,1,
753,Xurkitree,"['Xur', 'ki', 'tree']",3,1,Glowing Pokemon,3.8,100.0,False,0.0,False,45,Slow,83,89,71,173,71,83,570,No Eggs Discovered,,Electric,,Beast Boost,,,False,False,False,1,
754,Celesteela,"['Ce', 'les', 'tee', 'la']",4,1,Launch Pokemon,9.2,999.9,False,0.0,False,45,Slow,97,101,103,107,101,61,570,No Eggs Discovered,,Steel,Flying,Beast Boost,,,False,False,False,1,
755,Kartana,"['Kar', 'ta', 'na']",3,1,Drawn Sword Pokemon,0.3,0.1,False,0.0,False,45,Slow,59,181,131,59,31,109,570,No Eggs Discovered,,Grass,Steel,Beast Boost,,,False,False,False,1,
756,Guzzlord,"['Guz', 'zlord']",2,1,Junkivore Pokemon,5.5,888.0,False,0.0,False,45,Slow,223,101,53,97,53,43,570,No Eggs Discovered,,Dark,Dragon,Beast Boost,,,False,False,False,1,
757,Necrozma,"['Ne', 'cro', 'zma']",3,3,Prism Pokemon,2.4,230.0,False,0.0,False,3,Slow,97,107,101,127,89,79,600,No Eggs Discovered,,Psychic,,Prism Armor,,,True,False,False,1,
758,Magearna,"['Ma', 'gear', 'na']",3,1,Artificial Pokemon,1.0,80.5,False,0.0,False,3,Slow,80,95,115,130,115,65,600,No Eggs Discovered,,Steel,Fairy,Soul-Heart,,,False,True,False,1,
759,Marshadow,"['Mars', 'ha', 'dow']",3,1,Gloomdweller Pokemon,0.7,22.2,False,0.0,False,3,Slow,90,125,80,90,90,125,600,No Eggs Discovered,,Fighting,Ghost,Technician,,,False,True,False,1,
760,Poipole,"['Poi', 'po', 'le']",3,1,Poison Pin Pokemon,0.6,1.8,False,0.0,False,45,Slow,67,73,67,73,67,73,420,No Eggs Discovered,,Poison,,Beast Boost,,,False,False,True,1,
761,Naganadel,"['Na', 'ga', 'na', 'del']",4,1,Poison Pin Pokemon,3.6,150.0,False,0.0,False,45,Slow,73,73,73,127,73,121,540,No Eggs Discovered,,Poison,Dragon,Beast Boost,,,False,False,True,2,
762,Stakataka,"['Sta', 'ka', 'ta', 'ka']",4,1,Rampart Pokemon,5.5,820.0,False,0.0,False,30,Slow,61,131,211,53,101,13,570,No Eggs Discovered,,Rock,Steel,Beast Boost,,,False,False,False,1,
763,Blacephalon,"['Bla', 'cep', 'ha', 'lon']",4,1,Fireworks Pokemon,1.8,13.0,False,0.0,False,30,Slow,53,127,53,151,79,107,570,No Eggs Discovered,,Fire,Ghost,Beast Boost,,,False,False,False,1,
764,Zeraora,"['Ze', 'rao', 'ra']",3,1,Thunderclap Pokemon,1.5,44.5,False,0.0,False,3,Slow,88,112,75,102,80,143,600,No Eggs Discovered,,Electric,,Volt Absorb,,,False,True,False,1,
765,Meltan,"['Mel', 'tan']",2,1,Hex Nut Pokemon,0.2,8.0,False,0.0,False,3,Slow,46,65,65,55,35,34,300,No Eggs Discovered,,Steel,,Magnet Pull,,,False,True,True,1,
766,Melmetal,"['Mel', 'me', 'tal']",3,1,Hex Nut Pokemon,2.5,800.0,False,0.0,False,3,Slow,135,143,143,80,65,34,600,No Eggs Discovered,,Steel,,Iron Fist,,,False,True,True,2,
767,Grookey,"['Groo', 'key']",2,1,Chimp Pokemon,0.3,5.0,True,12.5,True,45,Medium Slow,50,65,50,40,40,65,310,Field,Grass,Grass,,Overgrow,,Grassy Surge,False,False,True,1,16.0
768,Thwackey,"['Thwac', 'key']",2,1,Beat Pokemon,0.7,14.0,True,12.5,True,45,Medium Slow,70,85,70,55,60,80,420,Field,Grass,Grass,,Overgrow,,Grassy Surge,False,False,True,2,35.0
769,Rillaboom,"['Ril', 'la', 'boom']",3,1,Drummer Pokemon,2.1,90.0,True,12.5,True,45,Medium Slow,100,125,90,60,70,85,530,Field,Grass,Grass,,Overgrow,,Grassy Surge,False,False,True,3,
770,Scorbunny,"['Scor', 'bun', 'ny']",3,1,Rabbit Pokemon,0.3,4.5,True,12.5,True,45,Medium Slow,50,71,40,40,40,69,310,Field,Human-Like,Fire,,Blaze,,Libero,False,False,True,1,16.0
771,Raboot,"['Ra', 'boot']",2,1,Rabbit Pokemon,0.6,9.0,True,12.5,True,45,Medium Slow,65,86,60,55,60,94,420,Field,Human-Like,Fire,,Blaze,,Libero,False,False,True,2,35.0
772,Cinderace,"['Cin', 'de', 'ra', 'ce']",4,1,Striker Pokemon,1.4,33.0,True,12.5,True,45,Medium Slow,80,116,75,65,75,119,530,Field,Human-Like,Fire,,Blaze,,Libero,False,False,True,3,
773,Sobble,"['Sob', 'ble']",2,1,Water Lizard Pokemon,0.3,4.0,True,12.5,True,45,Medium Slow,50,40,40,70,40,70,310,Water 1,Field,Water,,Torrent,,Sniper,False,False,True,1,16.0
774,Drizzile,"['Driz', 'zi', 'le']",3,1,Water Lizard Pokemon,0.7,11.5,True,12.5,True,45,Medium Slow,65,60,55,95,55,90,420,Water 1,Field,Water,,Torrent,,Sniper,False,False,True,2,35.0
775,Inteleon,"['Inte', 'leon']",2,1,Secret Agent Pokemon,1.9,45.2,True,12.5,True,45,Medium Slow,70,85,65,125,65,120,530,Water 1,Field,Water,,Torrent,,Sniper,False,False,True,3,
776,Skwovet,"['Skwo', 'vet']",2,1,Cheeky Pokemon,0.3,2.5,True,50.0,True,255,Medium Fast,70,55,55,35,35,25,275,Field,,Normal,,Cheek Pouch,,Gluttony,False,False,True,1,24.0
777,Greedent,"['Gree', 'dent']",2,1,Greedy Pokemon,0.6,6.0,True,50.0,True,90,Medium Fast,120,95,95,55,75,20,460,Field,,Normal,,Cheek Pouch,,Gluttony,False,False,True,2,
778,Rookidee,"['Roo', 'ki', 'dee']",3,1,Tiny Bird Pokemon,0.2,1.8,True,50.0,True,255,Medium Slow,38,47,35,33,35,57,245,Flying,,Flying,,Keen Eye,Unnerve,Big Pecks,False,False,True,1,18.0
779,Corvisquire,"['Cor', 'vis', 'qui', 're']",4,1,Raven Pokemon,0.8,16.0,True,50.0,True,120,Medium Slow,68,67,55,43,55,77,365,Flying,,Flying,,Keen Eye,Unnerve,Big Pecks,False,False,True,2,38.0
780,Corviknight,"['Cor', 'vi', 'knight']",3,1,Raven Pokemon,2.2,75.0,True,50.0,True,45,Medium Slow,98,87,105,53,85,67,495,Flying,,Flying,Steel,Pressure,Unnerve,Mirror Armor,False,False,True,3,
781,Blipbug,"['Blip', 'bug']",2,1,Larva Pokemon,0.4,8.0,True,50.0,True,255,Medium Fast,25,20,20,25,45,45,180,Bug,,Bug,,Swarm,Compound Eyes,Telepathy,False,False,True,1,10.0
782,Dottler,"['Dot', 'tler']",2,1,Radome Pokemon,0.4,19.5,True,50.0,True,120,Medium Fast,50,35,80,50,90,30,335,Bug,,Bug,Psychic,Swarm,Compound Eyes,Telepathy,False,False,True,2,30.0
783,Orbeetle,"['Orbee', 'tle']",2,1,Seven Spot Pokemon,0.4,40.8,True,50.0,True,45,Medium Fast,60,45,110,80,120,90,505,Bug,,Bug,Psychic,Swarm,Frisk,Telepathy,False,False,True,3,
784,Nickit,"['Nic', 'kit']",2,1,Fox Pokemon,0.6,8.9,True,50.0,True,255,Fast,40,28,28,47,52,50,245,Field,,Dark,,Run Away,Unburden,Stakeout,False,False,True,1,18.0
785,Thievul,"['Thie', 'vul']",2,1,Fox Pokemon,1.2,19.9,True,50.0,True,127,Fast,70,58,58,87,92,90,455,Field,,Dark,,Run Away,Unburden,Stakeout,False,False,True,2,
786,Gossifleur,"['Gos', 'si', 'fleur']",3,1,Flowering Pokemon,0.4,2.2,True,50.0,True,190,Medium Fast,40,40,60,40,60,10,250,Grass,,Grass,,Cotton Down,Regenerator,Effect Spore,False,False,True,1,20.0
787,Eldegoss,"['Elde', 'goss']",2,1,Cotton Bloom Pokemon,0.5,2.5,True,50.0,True,75,Medium Fast,60,50,90,80,120,60,460,Grass,,Grass,,Cotton Down,Regenerator,Effect Spore,False,False,True,2,
788,Wooloo,"['Woo', 'loo']",2,1,Sheep Pokemon,0.6,6.0,True,50.0,True,255,Medium Fast,42,40,55,40,45,48,270,Field,,Normal,,Fluffy,Run Away,Bulletproof,False,False,True,1,24.0
789,Dubwool,"['Du', 'bwool']",2,1,Sheep Pokemon,1.3,43.0,True,50.0,True,127,Medium Fast,72,80,100,60,90,88,490,Field,,Normal,,Fluffy,Steadfast,Bulletproof,False,False,True,2,
790,Chewtle,"['Chew', 'tle']",2,1,Snapping Pokemon,0.3,8.5,True,50.0,True,255,Medium Fast,50,64,50,38,38,44,284,Monster,Water 1,Water,,Strong Jaw,Shell Armor,Swift Swim,False,False,True,1,22.0
791,Drednaw,"['Dre', 'dnaw']",2,1,Bite Pokemon,1.0,115.5,True,50.0,True,75,Medium Fast,90,115,90,48,68,74,485,Monster,Water 1,Water,Rock,Strong Jaw,Shell Armor,Swift Swim,False,False,True,2,
792,Yamper,"['Yam', 'per']",2,1,Puppy Pokemon,0.3,13.5,True,50.0,True,255,Fast,59,45,50,40,50,26,270,Field,,Electric,,Ball Fetch,,Rattled,False,False,True,1,25.0
793,Boltund,"['Bol', 'tund']",2,1,Dog Pokemon,1.0,34.0,True,50.0,True,45,Fast,69,90,60,90,60,121,490,Field,,Electric,,Strong Jaw,,Competitive,False,False,True,2,
794,Rolycoly,"['Ro', 'ly', 'co', 'ly']",4,1,Coal Pokemon,0.3,12.0,True,50.0,True,255,Medium Slow,30,40,50,40,50,30,240,Mineral,,Rock,,Steam Engine,Heatproof,Flash Fire,False,False,True,1,18.0
795,Carkol,"['Car', 'kol']",2,1,Coal Pokemon,1.1,78.0,True,50.0,True,120,Medium Slow,80,60,90,60,70,50,410,Mineral,,Rock,Fire,Steam Engine,Flame Body,Flash Fire,False,False,True,2,34.0
796,Coalossal,"['Coa', 'los', 'sal']",3,1,Coal Pokemon,2.8,310.5,True,50.0,True,45,Medium Slow,110,80,120,80,90,30,510,Mineral,,Rock,Fire,Steam Engine,Flame Body,Flash Fire,False,False,True,3,
797,Applin,['Applin'],1,1,Apple Core Pokemon,0.2,0.5,True,50.0,True,255,Erratic,40,40,80,40,40,20,260,Grass,Dragon,Grass,Dragon,Ripen,Gluttony,Bulletproof,False,False,True,1,
798,Flapple,"['Flap', 'ple']",2,1,Apple Wing Pokemon,0.3,1.0,True,50.0,True,45,Erratic,70,110,80,95,60,70,485,Grass,Dragon,Grass,Dragon,Ripen,Gluttony,Hustle,False,False,True,2,
799,Appletun,"['Apple', 'tun']",2,1,Apple Nectar Pokemon,0.4,13.0,True,50.0,True,45,Erratic,110,85,80,100,80,30,485,Grass,Dragon,Grass,Dragon,Ripen,Gluttony,Thick Fat,False,False,True,2,
800,Silicobra,"['Si', 'li', 'co', 'bra']",4,1,Sand Snake Pokemon,2.2,7.6,True,50.0,True,255,Medium Fast,52,57,75,35,50,46,315,Field,Dragon,Ground,,Sand Spit,Shed Skin,Sand Veil,False,False,True,1,36.0
801,Sandaconda,"['San', 'da', 'con', 'da']",4,1,Sand Snake Pokemon,3.8,65.5,True,50.0,True,120,Medium Fast,72,107,125,65,70,71,510,Field,Dragon,Ground,,Sand Spit,Shed Skin,Sand Veil,False,False,True,2,
802,Cramorant,"['Cra', 'mo', 'rant']",3,3,Gulp Pokemon,0.8,18.0,True,50.0,True,45,Medium Fast,70,85,55,85,95,85,475,Water 1,Flying,Flying,Water,Gulp Missile,,,False,False,False,1,
803,Arrokuda,"['Arro', 'ku', 'da']",3,1,Rush Pokemon,0.5,1.0,True,50.0,True,255,Slow,41,63,40,40,30,66,280,Water 2,,Water,,Swift Swim,,Propeller Tail,False,False,True,1,26.0
804,Barraskewda,"['Bar', 'ras', 'kew', 'da']",4,1,Skewer Pokemon,1.3,30.0,True,50.0,True,60,Slow,61,123,60,60,50,136,490,Water 2,,Water,,Swift Swim,,Propeller Tail,False,False,True,2,
805,Toxel,"['To', 'xel']",2,1,Baby Pokemon,0.4,11.0,True,50.0,True,75,Medium Slow,40,38,35,54,35,40,242,No Eggs Discovered,,Electric,Poison,Rattled,Static,Klutz,False,False,True,1,30.0
806,Sizzlipede,"['Siz', 'zli', 'pe', 'de']",4,1,Radiator Pokemon,0.7,1.0,True,50.0,True,190,Medium Fast,50,65,45,50,50,45,305,Bug,,Fire,Bug,Flash Fire,White Smoke,Flame Body,False,False,True,1,28.0
807,Centiskorch,"['Cen', 'tis', 'korch']",3,1,Radiator Pokemon,3.0,120.0,True,50.0,True,75,Medium Fast,100,115,65,90,90,65,525,Bug,,Fire,Bug,Flash Fire,White Smoke,Flame Body,False,False,True,2,
808,Clobbopus,"['Clob', 'bo', 'pus']",3,1,Tantrum Pokemon,0.6,4.0,True,50.0,True,180,Medium Slow,50,68,60,50,50,32,310,Water 1,Human-Like,Fighting,,Limber,,Technician,False,False,True,1,
809,Grapploct,"['Grap', 'ploct']",2,1,Jujitsu Pokemon,1.6,39.0,True,50.0,True,45,Medium Slow,80,118,90,70,80,42,480,Water 1,Human-Like,Fighting,,Limber,,Technician,False,False,True,2,
810,Sinistea,"['Si', 'nis', 'tea']",3,1,Black Tea Pokemon,0.1,0.2,False,0.0,True,120,Medium Fast,40,45,45,74,54,50,308,Mineral,Amorphous,Ghost,,Weak Armor,,Cursed Body,False,False,True,1,
811,Polteageist,"['Pol', 'tea', 'geist']",3,1,Black Tea Pokemon,0.2,0.4,False,0.0,True,60,Medium Fast,60,65,65,134,114,70,508,Mineral,Amorphous,Ghost,,Weak Armor,,Cursed Body,False,False,True,2,
812,Hatenna,"['Ha', 'ten', 'na']",3,1,Calm Pokemon,0.4,3.4,True,100.0,True,235,Slow,42,30,45,56,53,39,265,Fairy,,Psychic,,Healer,Anticipation,Magic Bounce,False,False,True,1,32.0
813,Hattrem,"['Hat', 'trem']",2,1,Serene Pokemon,0.6,4.8,True,100.0,True,120,Slow,57,40,65,86,73,49,370,Fairy,,Psychic,,Healer,Anticipation,Magic Bounce,False,False,True,2,42.0
814,Hatterene,"['Hat', 'te', 're', 'ne']",4,1,Silent Pokemon,2.1,5.1,True,100.0,True,45,Slow,57,90,95,136,103,29,510,Fairy,,Psychic,Fairy,Healer,Anticipation,Magic Bounce,False,False,True,3,
815,Impidimp,"['Impi', 'dimp']",2,1,Wily Pokemon,0.4,5.5,True,0.0,True,255,Medium Fast,45,45,30,55,40,50,265,Fairy,Human-Like,Dark,Fairy,Prankster,Frisk,Pickpocket,False,False,True,1,32.0
816,Morgrem,"['Mor', 'grem']",2,1,Devious Pokemon,0.8,12.5,True,0.0,True,120,Medium Fast,65,60,45,75,55,70,370,Fairy,Human-Like,Dark,Fairy,Prankster,Frisk,Pickpocket,False,False,True,2,42.0
817,Grimmsnarl,"['Grimm', 'snarl']",2,1,Bulk Up Pokemon,1.5,61.0,True,0.0,True,45,Medium Fast,95,120,65,95,75,60,510,Fairy,Human-Like,Dark,Fairy,Prankster,Frisk,Pickpocket,False,False,True,3,
818,Obstagoon,"['Obsta', 'goon']",2,1,Blocking Pokemon,1.6,46.0,True,50.0,True,45,Medium Fast,93,90,101,60,81,95,520,Field,,Dark,Normal,Reckless,Guts,Defiant,False,False,True,3,
819,Perrserker,"['Perr', 'ser', 'ker']",3,1,Viking Pokemon,0.8,28.0,True,50.0,True,90,Medium Fast,70,110,100,50,60,50,440,Field,,Steel,,Battle Armor,Tough Claws,Steely Spirit,False,False,True,2,
820,Cursola,"['Cur', 'so', 'la']",3,1,Coral Pokemon,1.0,0.4,True,75.0,True,30,Fast,60,95,50,145,130,30,510,Water 1,Water 3,Ghost,,Weak Armor,,Perish Body,False,False,True,2,
821,Mr. Rime,"['Mr.Ri', 'me']",2,1,Comedian Pokemon,1.5,58.2,True,50.0,True,45,Medium Fast,80,85,75,110,100,70,520,Human-Like,,Ice,Psychic,Tangled Feet,Screen Cleaner,Ice Body,False,False,True,3,
822,Runerigus,"['Ru', 'ne', 'ri', 'gus']",4,1,Grudge Pokemon,1.6,66.6,True,50.0,True,90,Medium Fast,58,95,145,50,105,30,483,Mineral,Amorphous,Ground,Ghost,Wandering Spirit,,,False,False,True,2,
823,Milcery,"['Mil', 'ce', 'ry']",3,1,Cream Pokemon,0.2,0.3,True,100.0,True,200,Medium Fast,45,40,40,50,61,34,270,Fairy,Amorphous,Fairy,,Sweet Veil,,Aroma Veil,False,False,True,1,
824,Falinks,"['Fa', 'links']",2,1,Formation Pokemon,3.0,62.0,False,0.0,True,45,Medium Fast,65,100,100,70,60,75,470,Fairy,Mineral,Fighting,,Battle Armor,,Defiant,False,False,False,1,
825,Pincurchin,"['Pin', 'curc', 'hin']",3,1,Sea Urchin Pokemon,0.3,1.0,True,50.0,True,75,Medium Fast,48,101,95,91,85,15,435,Water 1,Amorphous,Electric,,Lightning Rod,,Electric Surge,False,False,False,1,
826,Snom,['Snom'],1,1,Worm Pokemon,0.3,3.8,True,50.0,True,190,Medium Fast,30,25,35,45,30,20,185,Bug,,Ice,Bug,Shield Dust,,Ice Scales,False,False,True,1,
827,Frosmoth,"['Fro', 'smoth']",2,1,Frost Moth Pokemon,1.3,42.0,True,50.0,True,75,Medium Fast,70,65,60,125,90,65,475,Bug,,Ice,Bug,Shield Dust,,Ice Scales,False,False,True,2,
828,Stonjourner,"['Ston', 'jour', 'ner']",3,1,Big Rock Pokemon,2.5,520.0,True,50.0,True,60,Slow,100,125,135,20,20,70,470,Mineral,,Rock,,Power Spot,,,False,False,False,1,
829,Cufant,"['Cu', 'fant']",2,1,Copperderm Pokemon,1.2,100.0,True,50.0,True,190,Medium Fast,72,80,49,40,49,40,330,Field,Mineral,Steel,,Sheer Force,,Heavy Metal,False,False,True,1,34.0
830,Copperajah,"['Cop', 'pe', 'ra', 'jah']",4,1,Copperderm Pokemon,3.0,650.0,True,50.0,True,90,Medium Fast,122,130,69,80,69,30,500,Field,Mineral,Steel,,Sheer Force,,Heavy Metal,False,False,True,2,
831,Dracozolt,"['Dra', 'co', 'zolt']",3,1,Fossil Pokemon,1.8,190.0,False,0.0,False,45,Slow,90,100,90,80,70,75,505,No Eggs Discovered,,Electric,Dragon,Volt Absorb,Hustle,Sand Rush,False,False,False,1,
832,Arctozolt,"['Arcto', 'zolt']",2,1,Fossil Pokemon,2.3,150.0,False,0.0,False,45,Slow,90,100,90,90,80,55,505,No Eggs Discovered,,Electric,Ice,Volt Absorb,Static,Slush Rush,False,False,False,1,
833,Dracovish,"['Dra', 'co', 'vish']",3,1,Fossil Pokemon,2.3,215.0,False,0.0,False,45,Slow,90,90,100,70,80,75,505,No Eggs Discovered,,Water,Dragon,Water Absorb,Strong Jaw,Sand Rush,False,False,False,1,
834,Arctovish,"['Arcto', 'vish']",2,1,Fossil Pokemon,2.0,175.0,False,0.0,False,45,Slow,90,90,100,80,90,55,505,No Eggs Discovered,,Water,Ice,Water Absorb,Ice Body,Slush Rush,False,False,False,1,
835,Duraludon,"['Du', 'ra', 'lu', 'don']",4,1,Alloy Pokemon,1.8,40.0,True,50.0,True,45,Medium Fast,70,95,115,120,50,85,535,Mineral,Dragon,Steel,Dragon,Light Metal,Heavy Metal,Stalwart,False,False,True,1,
836,Dreepy,"['Dree', 'py']",2,1,Lingering Pokemon,0.5,2.0,True,50.0,True,45,Slow,28,60,30,40,30,82,270,Amorphous,Dragon,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,False,False,True,1,50.0
837,Drakloak,"['Dra', 'kloak']",2,1,Caretaker Pokemon,1.4,11.0,True,50.0,True,45,Slow,68,80,50,60,50,102,410,Amorphous,Dragon,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,False,False,True,2,60.0
838,Dragapult,"['Dra', 'ga', 'pult']",3,1,Stealth Pokemon,3.0,50.0,True,50.0,True,45,Slow,88,120,75,100,75,142,600,Amorphous,Dragon,Dragon,Ghost,Clear Body,Infiltrator,Cursed Body,False,False,True,3,
839,Eternatus,"['Eter', 'na', 'tus']",3,1,Gigantic Pokemon,20.0,950.0,False,0.0,False,255,Slow,140,85,95,145,95,130,690,No Eggs Discovered,,Poison,Dragon,Pressure,,,True,False,False,1,
840,Kubfu,"['Ku', 'bfu']",2,1,Wushu Pokemon,0.6,12.0,True,12.5,False,3,Slow,60,90,60,53,50,72,385,No Eggs Discovered,,Fighting,,Inner Focus,,,True,False,True,1,
841,Zarude,"['Za', 'ru', 'de']",3,1,Rogue Monkey Pokemon,1.8,70.0,False,0.0,False,3,Slow,105,120,105,70,95,105,600,No Eggs Discovered,,Dark,Grass,Leaf Guard,,,False,True,False,1,
842,Regieleki,"['Re', 'gie', 'le', 'ki']",4,1,Electron Pokemon,1.2,145.0,False,0.0,False,3,Slow,80,100,50,100,50,200,580,No Eggs Discovered,,Electric,,Transistor,,,True,False,False,1,
843,Regidrago,"['Re', 'gi', 'dra', 'go']",4,1,Dragon Orb Pokemon,2.1,200.0,False,0.0,False,3,Slow,200,100,50,100,50,80,580,No Eggs Discovered,,Dragon,,Dragon's Maw,,,True,False,False,1,
